E_true,E_rec
30,34.056847906294
30,33.396379121450046
30,33.69305060067324
30,29.114414654168947
30,31.54656276865212
30,34.51046926968033
30,34.20192623589951
30,37.297647395480624
30,30.61876407017163
30,33.192239985149435
30,36.14709076978785
30,33.750636151404564
30,33.80582195946883
30,35.177312377141085
30,34.65427422325935
30,27.576968966859774
30,32.46018148541688
30,28.198920107726074
30,33.226508982235
30,34.23628135883596
30,33.66320168716095
30,32.21393860497245
30,32.614880662656574
30,31.78509288726437
30,34.83398128788489
30,29.172936601890314
30,31.934498139687534
30,37.328115575719636
30,34.494655560604514
30,30.583240915723263
30,29.31910351665262
30,33.96095419152843
30,35.97354268505917
30,27.475946135632245
30,32.114710782356504
30,32.40538830884152
30,30.489402704360028
30,29.160142940369727
30,30.662141450782336
30,29.64776294724511
30,27.57129739197926
30,29.337151931356452
30,29.487487651636656
30,31.41813256244326
30,30.720133064272503
30,32.42808175809028
30,35.805166862426006
30,37.205710163473256
30,33.46093272332526
30,36.10989934159231
30,28.373735880452042
30,35.87851824675309
30,32.93804269423545
30,33.256242715639814
30,33.10406205664883
30,34.1594132967075
30,31.09597363105945
30,33.845007291854344
30,36.88842044610993
30,35.939767482983925
30,32.04422180410309
30,31.9162168802149
30,33.977675731533836
30,34.71382046443162
30,30.393226537823598
30,33.284740229959446
30,36.16318259873844
30,29.564793200136783
30,30.673532895111194
30,36.729614863174575
30,30.977433836254736
30,35.51310737615446
30,28.20291906798968
30,34.70539623769833
30,32.63718763554255
30,32.906126093011125
30,34.54512884845902
30,33.60157420474917
30,30.95620652249533
30,33.45049960818485
30,29.121920999654925
30,33.24566375768939
30,29.139941870012642
30,33.168590182390915
30,30.914341649757425
30,35.264245251581976
30,34.31519214117133
30,33.10262417566662
30,32.516326081151036
30,31.21226499468363
30,32.64237474642278
30,35.93600187559731
30,31.142551540446842
30,30.544580110415048
30,33.44285008067484
30,31.51265818591499
30,29.389632357125247
30,31.929042239865446
30,35.875001562541264
30,34.579046403469874
30,33.646714891038414
30,31.468893524412845
30,33.56338768199945
30,25.40507549835051
30,34.870942648257646
30,32.62787444225689
30,35.87063450893085
30,29.484589505417702
30,32.5988023757253
30,31.06393260724255
30,33.94044095365593
30,26.46074570431296
30,37.616703170872185
30,34.190739756903625
30,33.72831557033578
30,25.510641735133063
30,29.53236584541806
30,32.05382533961949
30,32.527589745992984
30,27.491115717707117
30,37.88890409040949
30,29.447757844580767
30,31.34419284537227
30,32.43365897297079
30,36.80913548766095
30,31.586394468499225
30,31.170371210409936
30,31.68016588340786
30,29.474089697762874
30,30.82302933518083
30,32.74321950165151
30,31.719192636631682
30,34.641304476890724
30,28.09172858338465
30,29.70254092219674
30,31.329666395410722
30,33.058551127761
30,31.243711871084713
30,34.44095166071717
30,27.083692728140907
30,32.984330523251025
30,32.95118497462437
30,30.939084407802987
30,31.00327688119961
30,30.658448523649337
30,29.685939436642744
30,26.84831527181811
30,31.509640706526795
30,35.194393211430786
30,30.025566267823145
30,31.724002898401075
30,28.59373442660012
30,29.170678510780704
30,35.3213292953774
30,31.875539416497883
30,30.148782931244916
30,29.574743260649193
30,33.62904961987706
30,36.30405645314904
30,32.93999303801331
30,31.79543568488631
30,32.92086016882014
30,35.97275625256954
30,31.33716267155965
30,32.103614956258596
30,36.17718965287713
30,31.229948364996552
30,35.70632507244086
30,30.989960420057866
30,30.47126555201146
30,34.104353922318204
30,30.11305149261601
30,32.73811347072322
30,29.708464573129117
30,34.29601739745256
30,32.30992250529791
30,32.68882263384578
30,32.66560448592676
30,28.92776581538554
30,32.674311608390965
30,34.40930957388315
30,32.70053498518073
30,32.88790440760324
30,32.01116615479447
30,34.205362852403496
30,31.82203028456675
30,33.398839978417165
30,26.893283294935806
30,29.613687686266584
30,36.764317608378
30,29.743372333079442
30,35.92466403702476
30,28.873879031135267
30,37.39356704423044
30,35.778817931284415
30,32.39622312955494
30,29.727244525582233
30,34.916831304697
30,34.73615919741783
30,30.348181263987573
30,32.10669770219478
30,32.21769708170477
30,27.571838430214463
30,36.825758240341386
30,37.411278477508574
30,26.534145428114158
30,34.71724736048111
30,35.97410084743494
30,33.47963883709925
30,31.63023666884404
30,32.11363186633832
30,28.91505565849583
30,28.636137481326777
30,32.17650071453644
30,32.409314958003385
30,33.52697630779242
30,32.25725557344009
30,34.453589418896534
30,31.333850642546697
30,35.17451042886909
30,33.45827071717063
30,33.24550781784051
30,27.186790758331895
30,35.00915463333219
30,29.867410936369552
30,30.060501792800807
30,36.98966269998757
30,28.21915084512868
30,37.42477512412387
30,32.975183952048305
30,28.328165883087703
30,28.855856634682198
30,28.47735577227786
30,39.501872783616605
30,37.203076351932026
30,35.231236066480676
30,36.25564053121023
30,33.94911918396617
30,30.970882809476397
30,28.042098812733663
30,32.218933149115266
30,30.744893860053274
30,37.936480875931416
30,32.27526278275293
30,31.298419143657075
30,30.74501973403226
30,28.328143794780235
30,29.248353751804622
30,36.158589559538356
30,36.06246844183337
30,30.056869027806645
30,27.98780014177009
30,30.39915181676076
30,38.26930161968752
30,32.559231336359616
30,36.67490601879736
30,31.254371205456373
30,35.63685610796827
30,31.98907371608459
30,34.18594638788039
30,33.732930725847446
30,31.965758490538175
30,33.31667184974082
30,32.85347509370652
30,28.979026042439976
30,33.420984994769185
30,32.43500035719388
30,35.04171941746742
30,30.067492446578353
30,34.3142319711162
30,33.072251464850964
30,29.62318898050932
30,32.8180161138177
30,32.1328089504654
30,32.1227973752371
30,35.495567849279595
30,30.10115999432982
30,30.446471556073966
30,32.017265267560504
30,31.42588484909714
30,30.039009466144826
30,32.220298465537816
30,30.185188845084326
30,27.93665052234713
30,31.224787130318095
30,33.5518173235788
30,38.558278886236074
30,27.178612495609524
30,29.330408943849697
30,31.82448438185711
30,37.7889646042393
30,35.48600250416858
30,30.8711962911025
30,33.15303544663172
30,30.151259708474647
30,33.64798406275498
30,31.97580973707196
30,38.48804354727257
30,30.20250138870201
30,31.00390974580771
30,29.917203432154814
30,27.978103147445257
30,31.54945003232827
30,35.15129403299584
30,27.41305193383786
30,33.80619781284625
30,35.0396599190888
30,31.376977700964115
30,30.657167099620082
30,32.30496612337614
30,34.48857831830272
30,28.612896768435355
30,32.764811044263396
30,30.09383724285169
30,26.875202644262295
30,34.57580892061052
30,33.14664301060265
30,33.72000483548849
30,31.345826624663417
30,33.66448768415561
30,31.65831743253439
30,31.121377729785145
30,36.25798451549493
30,34.09949101511827
30,32.16487733056996
30,34.57894981010825
30,35.649611569378024
30,30.237224360297457
30,33.684837586755215
30,28.954064053654285
30,35.108298545368775
30,29.839303747604124
30,28.05889106459131
30,30.498222492926146
30,34.36106020020759
30,29.369456988526615
30,36.28761233360745
30,36.356586775490015
30,25.847152565025322
30,31.966136934741417
30,34.154617069522644
30,32.90008259904968
30,32.63885751891538
30,33.61293001258405
30,33.128272445488165
30,30.672012140335568
30,32.36989029483973
30,34.10036229056548
30,34.809071339388666
30,31.490661841281884
30,33.43284293453254
30,30.744830316976554
30,31.694527524656774
30,32.130115445249466
30,37.411213008638846
30,35.10656200306829
30,32.60215084905824
30,31.990224386762588
30,33.24335458140805
30,30.577414327087123
30,35.19882897741724
30,29.720094864538055
30,29.48128709944177
30,32.9958321317743
30,36.446444629078144
30,31.02843474937349
30,30.680982268183133
30,28.001068553483268
30,35.30466238807884
30,30.28164375542374
30,27.54674254759425
30,32.419739781950675
30,37.30105568156362
30,32.06460113595336
30,36.21285995918084
30,30.389236145720428
30,31.335943709211545
30,28.108766744552376
30,33.38651131563568
30,31.363626030353274
30,29.014852353304676
30,34.59657269196748
30,27.745226171431554
30,27.9287956868053
30,29.732663815340878
30,30.9109706454156
30,34.21656744288614
30,30.755710128738453
30,33.56953329712166
30,33.851148800311904
30,34.701849676352644
30,39.292435510207646
30,35.25883873171791
30,34.18861005406979
30,32.08488751675463
30,35.326524407973956
30,30.34815292344125
30,33.17783533934938
30,32.366780005984765
30,29.0904670089284
30,29.5163422156395
30,34.21446867606349
30,38.62810052274556
30,33.88924137664556
30,31.99716294821285
30,31.103664700359907
30,31.179414368707548
30,29.43523901663795
30,31.860502918499183
30,33.383961265246974
30,30.12154859434637
30,29.42973291106982
30,33.82713450348541
30,32.20438989622954
30,28.982512206474787
30,32.40364335628015
30,31.565846744310853
30,34.8406556800778
30,30.972312457025964
30,33.716770133894094
30,33.74856201571334
30,31.710282675691825
30,30.867509577613152
30,28.47824375970341
30,35.06767154031538
30,35.54955380615095
30,36.44832457693783
30,30.000803519737893
30,35.38030375805068
30,33.646129264209186
30,29.227147182871036
30,34.173823840315556
30,30.17708874054401
30,33.91548682553086
30,30.60727124170122
30,33.00998628318558
30,35.78061294273688
30,34.70290015960526
30,32.302340698537634
30,34.38416256263453
30,27.69279576479972
30,31.515149360065895
30,34.957211653320854
30,29.217653353995576
30,35.277413913159705
30,31.720086022186372
30,27.340033981828274
30,29.233995681395328
30,36.052906982047276
30,37.113900062669
30,31.49065231256632
30,30.587337846060834
30,33.54726261550756
30,33.785002692795736
30,32.3884937707684
30,32.363509603961745
30,32.75798478705871
30,33.39886565201223
30,39.329783653117055
30,34.737793846207296
30,31.322129886983717
30,33.25532947546865
30,36.00564533925481
30,30.798999690741645
30,29.900944479313214
30,33.10205351136446
30,33.236994052504045
30,33.18806915467633
30,29.086743376138575
30,32.66309263403235
30,27.318759224079365
30,31.910952610310538
30,28.647350667172276
30,29.440918306129554
30,34.241404731177575
30,29.40388620237063
30,37.17015049198097
30,35.11145390438347
30,32.63339870369464
30,30.65806814797969
30,30.99290240964969
30,31.33361982637288
30,30.429150358071052
30,35.538841142967726
30,33.582226554545485
30,35.862141687443696
30,30.194749136853623
30,27.385640607127062
30,31.131166532952165
30,31.492218531065575
30,32.20153124600511
30,34.597527013145914
30,33.44429954254856
30,29.940869324309414
30,31.896103908949957
30,25.184971907380934
30,32.30044973663631
30,34.61379450893269
30,31.256606044528127
30,34.17259741936731
30,34.08733749264987
30,31.367845587315827
30,32.690571325440374
30,32.42704668751964
30,31.54918913430275
30,33.136533742628245
30,33.95966481035811
30,33.27353650324585
30,30.150451084830117
30,30.124130827063134
30,37.178284582754436
30,33.77078339544582
30,34.07145654370685
30,29.56229791891002
30,28.604141717175622
30,24.68665233388603
30,35.636512281740494
30,32.74987140575199
30,36.93654902283334
30,30.975624610942784
30,32.33530914295668
30,30.085909335049568
30,35.53676230116645
30,34.11015629196071
30,35.00665700632573
30,35.82978727837351
30,31.32768343774312
30,34.93543618930938
30,35.88617337232846
30,33.04130775133206
30,28.705393572380377
30,33.9387215148309
30,33.38993328313172
30,28.74203716985373
30,33.045464498129434
30,32.02787058861906
30,28.656041042861503
30,31.881114520226923
30,34.31645133678721
30,31.38064002006586
30,37.64965415904745
30,29.20782622153495
30,28.280586061794153
30,29.4963093108704
30,31.239140644334828
30,28.44369221998853
30,36.72621941816356
30,34.575621605208745
30,36.891388307607485
30,29.083891849543914
30,36.15086403504325
30,28.89126782976265
30,32.09183635558971
30,32.70252925722473
30,31.6125236048632
30,33.08119577299314
30,31.413908874867186
30,32.399156337979306
30,35.03665959834917
30,30.807364257974573
30,35.02340058511115
30,30.40475318548123
30,24.683767013414318
30,29.99946086311447
30,34.53387616000996
30,27.21497517468559
30,32.01406710842917
30,31.958040508163013
30,34.13269396530686
30,27.782793424300664
30,35.03350285431967
30,35.91373623031716
30,36.95368216235318
30,34.06935694617849
30,31.460860135033982
30,33.41378138649757
30,30.515604661881888
30,35.75871520051888
30,38.0079587752322
30,33.84479817133177
30,35.813015377172086
30,32.51804964884497
30,36.467420921756826
30,31.32801531188788
30,28.42005636551412
30,31.12430947993212
30,31.89967574390489
30,30.804706706977793
30,36.4966323942491
30,33.35039327850088
30,33.51464176698355
30,31.854133269011008
30,32.74546174754821
30,29.43679192796302
30,33.96803418971155
30,36.817605623964525
30,27.026635940587905
30,29.771635182659992
30,32.628610349052586
30,30.080994635012253
30,31.504455305879688
30,37.027940906702824
40,42.62242797771848
40,41.04326326125319
40,45.28641887720727
40,41.3710634365285
40,42.30697212059841
40,43.94248988702716
40,33.42587314026817
40,39.41037283190259
40,41.01561727744758
40,39.57632570035236
40,46.146884855118195
40,44.416118473435375
40,42.71209490607092
40,39.811133469123995
40,43.34336246074955
40,41.86773920509166
40,44.392480255143326
40,40.50651994054006
40,42.31537991519338
40,46.70858918965851
40,44.37433355235535
40,46.235187030503226
40,44.58161263587694
40,40.94213238204528
40,38.99712518047653
40,40.129172186675326
40,46.59992914737648
40,48.04009384451851
40,47.93393452133282
40,48.00559816012859
40,47.73273958072039
40,43.5420264384461
40,43.227805064054465
40,49.85242607443922
40,42.93446763174278
40,44.8585062364434
40,42.758674275671844
40,44.12238309546145
40,43.22678570206715
40,39.23390162142257
40,42.12649929723046
40,41.98411388899066
40,43.54271340978803
40,40.62916781950938
40,40.0338847673373
40,39.975742721185036
40,38.794736351639784
40,40.71321535471187
40,36.06064656799708
40,42.57317769715936
40,43.250749209097776
40,43.92113416677704
40,41.64914120934968
40,38.86506157235154
40,40.646762993806824
40,44.134272449568066
40,42.40621326006488
40,42.2713398643925
40,45.986368844614155
40,40.87529923559679
40,42.47393867099985
40,42.968465839149026
40,41.45442584907009
40,42.465966330836316
40,39.196889685083825
40,39.98964253171291
40,41.873303908980986
40,38.42636447775104
40,39.57682036448055
40,43.152240674038715
40,45.515981909671936
40,47.80356245176218
40,41.70806314759422
40,40.57340397050515
40,45.30659742066335
40,44.519865643100054
40,39.269522423050525
40,41.279530103516166
40,41.977987734658896
40,42.750290077582314
40,43.1913607815876
40,38.828143241970565
40,43.19913754895389
40,42.70473636689602
40,34.743334735979005
40,42.1675269846902
40,42.674817111029256
40,43.88670709104703
40,41.72645366732726
40,38.52694631838157
40,41.85002530353558
40,43.5987944644389
40,44.50459235496792
40,39.39833818227374
40,43.60376738781323
40,47.43031327902313
40,42.01832510732164
40,44.207251362639866
40,45.86863962478047
40,39.54324712935607
40,41.86066250334538
40,38.39217329084351
40,38.79883043583738
40,38.01904616284701
40,41.56033652274027
40,43.56639415553033
40,42.97276389065433
40,41.00152050575222
40,43.343489008020434
40,38.632304122411206
40,41.62803692585641
40,38.94682994341197
40,47.98411634780081
40,39.24753832807278
40,44.12478596739208
40,42.9747528600991
40,43.959049734463164
40,43.93237714383553
40,42.39143212992973
40,42.689012770218866
40,46.03604623428858
40,46.9689455970159
40,42.95075073658204
40,43.80226340349815
40,45.77203045533655
40,38.26084129202688
40,47.34577084165164
40,40.15849719256069
40,40.43026376536985
40,42.68459077795317
40,46.682411474755135
40,44.826687132306006
40,39.38147782725843
40,41.215763701224795
40,42.92183926758553
40,43.094980858825316
40,39.64572940810214
40,39.88406910456873
40,44.910793275158326
40,42.26193634288947
40,42.45790953322261
40,39.28727343397432
40,44.19820019221534
40,39.93634314459157
40,40.470242954638294
40,40.60436716324056
40,41.18786159234187
40,46.201119965427054
40,41.76201696292782
40,37.866948622842806
40,43.15751066452422
40,45.964517150656356
40,39.143719523584856
40,42.31955283377539
40,39.98070289810441
40,43.28465826021859
40,39.67707176010794
40,36.93948626800939
40,47.38409720888119
40,43.00383344360031
40,39.6241799643788
40,45.719541623801696
40,48.09189595837974
40,46.95085421354257
40,45.33048512959732
40,43.23335271677637
40,45.440500374711796
40,42.671786338753016
40,43.39285276317837
40,42.44284340201081
40,43.355087127014116
40,42.31134449022321
40,36.97317919841143
40,41.3186298825747
40,41.875689456292044
40,39.99407501286803
40,37.56474354146553
40,41.931013604060375
40,38.28834228906726
40,44.60746199171349
40,47.46602513991653
40,41.03723888773206
40,41.416685286615134
40,39.34522691612823
40,44.02575201979886
40,40.92569968321097
40,38.583915017913185
40,42.678754224499386
40,42.904929256612405
40,37.38153130794453
40,41.94171350822985
40,40.989318939822475
40,49.366544820818675
40,44.72322589759126
40,41.057292233334415
40,42.16730705885635
40,43.90678866899207
40,42.919964010089664
40,40.09967514798683
40,43.268928106346046
40,40.50775402218494
40,46.04666640090048
40,44.83816288138381
40,43.47294753968131
40,40.15913674366043
40,40.615819341945674
40,44.825236022234996
40,40.96379862065956
40,43.57734178189355
40,45.774701508657024
40,43.71534263545212
40,45.77940933419699
40,41.35827441362371
40,44.220328726658366
40,42.4514259719751
40,44.32416160329444
40,41.69257614464219
40,42.657458671179064
40,37.37824719024176
40,42.52496772511312
40,45.23358434231215
40,46.16346108665357
40,43.34062724323101
40,38.65823761162764
40,41.36360572079836
40,44.08100161070436
40,42.39811793947991
40,42.18399231855336
40,40.765779029564584
40,37.65444202224435
40,43.17437077989719
40,38.658923048316765
40,41.09462934235027
40,41.770060460349775
40,46.408774946667535
40,40.80830392325281
40,42.33093913646236
40,41.73860031432738
40,43.40186925501958
40,42.47731930880929
40,43.64902917740632
40,47.18017069072173
40,44.58439919139649
40,43.67446586876521
40,42.9241899496274
40,40.61766304837212
40,40.92108956587957
40,39.03357871121358
40,41.579565669177725
40,42.19865474786978
40,42.10701215768437
40,40.393438273320754
40,40.358010674129545
40,43.928433462268444
40,37.61987874173501
40,42.551213502632
40,39.372674318234765
40,44.07205644035865
40,42.65783026523876
40,46.754313571458596
40,43.76184318616791
40,37.715772694895776
40,40.60282945710254
40,37.39100789643497
40,37.63113533201742
40,42.96241292523169
40,42.88131196217707
40,43.53868481106106
40,40.727381149992745
40,47.24696954366791
40,44.226038705377015
40,40.20817135099766
40,39.92059302061532
40,41.70320544371669
40,40.794743502656765
40,40.513551053071865
40,42.795889139771546
40,45.5956770383096
40,43.42473817368952
40,39.165124317426155
40,41.1222859788405
40,37.77511983059871
40,44.28642612146108
40,40.668309015404475
40,46.19351688819072
40,46.7923935387095
40,41.05062749885827
40,47.67091254773516
40,46.000830392310775
40,39.28239589994609
40,41.906583057534476
40,42.66580452559024
40,42.81184978901835
40,41.816158055897844
40,41.5116088731167
40,39.046200844614205
40,45.774021437979926
40,42.23545270925764
40,38.145775517699825
40,38.2015148022394
40,41.514890299575946
40,43.18627396809889
40,42.36316457366972
40,39.59577702503531
40,38.983292533358465
40,38.43003428768592
40,39.632819568615034
40,40.86633821029428
40,43.25243256332089
40,34.39006116946409
40,43.23472429297424
40,41.13069872186193
40,41.439291702273835
40,43.778218997599105
40,41.79191690439132
40,41.674049275634516
40,39.516209418968195
40,38.786475512529535
40,42.00971155524413
40,42.28723756980567
40,49.23679753422421
40,45.55797618271942
40,42.719194746694185
40,39.80761107965548
40,45.967745846049155
40,45.48416983345935
40,43.12944641546466
40,44.59478181000382
40,38.98356834257361
40,37.47617970792156
40,40.22559365223113
40,40.19003769974108
40,44.574509421948
40,38.3673357114716
40,43.94571258566907
40,43.91823735083449
40,44.13214831611689
40,42.62882090571301
40,39.68099578713005
40,41.359826812751976
40,39.28090455523502
40,43.679889962670195
40,46.78571907824699
40,41.41140406923493
40,46.95915740347234
40,43.74806974978899
40,42.807357807179876
40,42.80989197753252
40,37.66848459984213
40,42.63053489201439
40,41.994810866742235
40,41.14043272890596
40,35.73121900951359
40,36.01491419286515
40,42.18318320110215
40,42.11149836122971
40,35.921986367665674
40,45.60219353702571
40,42.36639711465379
40,40.28752527642137
40,40.71814071217317
40,41.71249794593844
40,41.36443268183206
40,40.47725941463561
40,41.89322180474907
40,45.59303960149109
40,41.72481598937442
40,49.69615850235373
40,33.829055700424725
40,39.887965854498724
40,39.6316144682408
40,44.322446833065634
40,44.06064187187736
40,43.833360128490746
40,46.49915877907438
40,41.79204623401569
40,39.37827365327788
40,42.4194166533888
40,47.716765928419086
40,43.021227390644164
40,42.1036761478775
40,50.16606424701553
40,43.354241653097255
40,41.750909541335766
40,42.07220122792361
40,43.32507011527465
40,47.02734421247935
40,39.62530282308881
40,43.05003448917663
40,37.092146051499014
40,44.37104513015221
40,40.18250480204807
40,40.64282716308841
40,41.1070226048779
40,36.76831899959508
40,45.35807638018594
40,42.47049195632105
40,40.805575984292275
40,45.667583226121835
40,46.439259069846194
40,45.55606768282116
40,46.40501039475004
40,42.265518850478095
40,41.02340846283968
40,38.541338894709696
40,43.147849676528395
40,44.8417622452137
40,39.67936269116805
40,45.40142739792784
40,38.50356684677233
40,45.989697761498675
40,41.49025732825278
40,38.0959955610068
40,43.463527945836645
40,45.193260121200765
40,41.93208171803604
40,41.82329704373965
40,35.89956409859086
40,43.6885132799434
40,41.721113434667345
40,45.01596842324786
40,42.71575904498623
40,44.329348803880116
40,42.21098553593882
40,47.36184583449132
40,40.88625628509585
40,45.75038626951011
40,40.61297283610443
40,43.20136138118624
40,44.688360790520946
40,43.98683341068735
40,47.427841367627344
40,42.50639703075742
40,43.00356926990622
40,38.26038199315866
40,43.9384820143848
40,42.85646124601747
40,43.669571086751226
40,40.07323963167872
40,47.498034625169105
40,46.55886456307168
40,42.48163836254519
40,46.081663888981
40,39.68861060251407
40,37.453244304528006
40,41.61151880626057
40,45.06917697501604
40,44.46291969161899
40,39.12159258493244
40,45.4168814193737
40,44.56326795494204
40,42.26366484637517
40,41.239579363386156
40,41.2647268040642
40,42.261252221577045
40,41.653600942888666
40,42.714943882705796
40,43.00927278264423
40,40.68265344203468
40,40.597599223206906
40,43.6800319860046
40,38.52704435493703
40,40.28713042653849
40,41.20520878209592
40,42.664860434560715
40,40.50886431376971
40,39.19879952615044
40,45.72765647538443
40,42.38976268517713
40,40.50628578518267
40,45.05400415073188
40,42.958174935523175
40,42.19481018102833
40,44.16085727790583
40,44.5487334714227
40,48.85255602156518
40,40.37866734454142
40,41.22017502104806
40,45.751294482936686
40,45.4874321845942
40,39.908194015287144
40,41.13622890389311
40,44.9855911410634
40,45.28286176924652
40,40.336185491102135
40,43.009364754466645
40,49.6691447251944
40,37.25782470913925
40,47.909662521374
40,40.43751198430802
40,40.99557672390634
40,42.56591192977854
40,41.211133694063115
40,39.83488593315228
40,40.14268834915385
40,42.83268591937203
40,44.2469146005019
40,44.65139136541571
40,39.25914072162897
40,43.7512924601774
40,39.11212376912635
40,43.982213039496266
40,46.54500086209141
40,44.110418752175356
40,46.09651462391427
40,44.7241769794624
40,37.465483254408575
40,46.91601175913001
40,45.78231197731909
40,46.47530087851746
40,36.04804308580327
40,40.16382558731682
40,42.28393432961368
40,43.9769181508159
40,44.45667421780951
40,42.624771307552564
40,37.11202783661477
40,42.381805867223676
40,40.1404189957593
40,46.35538617767627
40,46.41712243308136
40,45.069184494271205
40,43.85346099748961
40,37.297531330027056
40,41.05009119605382
40,48.406700621310534
40,48.019456688355355
40,51.693132652994315
40,45.180473310825064
40,41.3468596793431
40,47.693811860276945
40,44.486536926266226
40,46.253653278228185
40,45.591385345566486
40,44.49857121821469
40,39.18749196424171
40,36.88008870408903
40,47.09434217692271
40,43.664855536240744
40,41.32900921545216
40,40.62829035729259
40,42.011429120091385
40,38.724055187576525
40,48.171750838205725
40,42.7662015814868
40,37.53225247022005
40,43.99271260428939
40,38.699310161478664
40,45.89860970345476
40,42.67772589707453
40,41.120723588095764
40,41.176055480378004
40,41.43460908926611
40,43.2733440832887
40,44.55561629412722
40,38.42236411665045
40,38.715052642571756
40,43.04241727434332
40,43.24035783187777
40,50.12372186846676
40,46.88292267493062
40,38.747967607888235
40,44.95981099081478
40,43.44718043471719
40,44.150404699177734
40,40.22264878518687
40,44.25624771374898
40,39.98251070242289
40,38.23136242946947
40,43.88882521716819
40,37.110657879411136
40,44.78396898191407
40,45.307215631729406
40,42.50316967494274
40,39.619547129226326
40,40.31119474416983
40,46.37357806071188
40,42.23710002483725
40,43.8549610154911
40,45.550288709536154
40,42.13183903797173
40,47.25313183397944
40,39.85619714486298
40,41.00476181443751
40,37.20954487938181
40,42.69734004206721
40,44.9953217925964
40,43.52517042481666
40,43.12870613338397
40,43.17996104347655
40,38.329124305889934
40,39.89523129528255
40,47.264080342560014
40,42.11327925554564
40,42.61828402046396
40,39.33227903986377
40,41.24939335891604
40,43.67989839605079
40,44.24011546268701
40,39.11342825590931
40,46.415970031341
40,41.19483670471894
40,37.08648187207882
40,40.57236611394261
40,41.05076001583737
40,41.06415518840732
40,37.10183466126806
40,36.97277025637291
40,41.95942122866096
40,46.21024611677875
40,44.857738675695195
40,44.60826465337633
40,44.25413585943278
40,40.97877838644438
40,35.969152030728395
40,43.693796949136214
40,41.96923851557792
40,40.05179339999757
40,47.45508991527014
40,40.486887518631086
40,43.033415474655555
40,41.822091165008715
40,42.08507011621654
40,42.44283818755361
40,46.039887764062584
40,49.15090681689662
40,44.86590073289858
40,40.898057890239095
40,46.564227444393374
40,40.75453764533523
40,43.24755316346318
40,39.13049859099129
40,43.0268000909803
40,41.31870795900836
40,41.68380726003044
40,47.28498165432938
40,44.892456030574934
40,44.98501858181327
40,43.5457764015919
40,40.74259327339826
40,37.70555005360597
40,39.60042031719574
40,42.0549598696001
40,40.670636574477285
40,37.02523205038095
40,39.349493374620636
40,41.004609008293954
40,46.18097156598082
40,47.66899115757885
40,46.276764360041795
40,43.97667766805071
40,43.73532400576961
40,42.93384354192245
40,43.93490382545702
40,47.35174445775666
40,45.428038802750116
40,40.93636530406393
40,43.872493387306726
40,39.74974272363763
40,46.77852230818963
40,49.768540375957265
40,43.35816793311968
40,41.147617779241436
40,43.41613888413513
40,44.812364391220825
40,43.065409925774254
40,39.01045106166603
40,40.00809475192519
40,44.402004518586295
40,38.38654075746667
40,40.31647661546152
40,41.84744293706909
40,40.41690124065817
40,46.63663343350843
40,43.37993604489134
40,37.36707898373551
40,41.2381885262737
40,45.61379987176599
40,39.76067244868365
40,44.893523200104795
40,41.19561631619622
40,45.566519062488005
40,41.60406164148845
40,43.10278276567593
40,44.92806677031306
40,40.848881807819225
40,42.335273123814886
40,40.8765809823293
40,40.19279950346051
40,46.77980804269549
40,45.314532296984204
40,43.80275687947615
40,42.25359999416149
40,42.357612063703726
40,43.193729571638286
40,40.1734815210889
40,39.279005191284135
40,45.77213750558957
40,40.147045491371905
40,42.79409186332227
40,48.08500903183407
40,41.08463069039557
40,43.90964368754124
40,43.158209738000004
40,42.93129409539018
40,44.577641817482785
40,39.01398973822397
40,38.06873853766495
40,46.972997409925505
40,41.39802166854905
40,46.56092650579408
40,46.99571701518049
40,45.1963192198547
40,46.57174118862398
40,45.47750581198335
40,47.57530241113387
40,41.45104609723865
40,44.166936730335635
40,42.01494332308747
40,45.34105241690391
40,40.50845157241971
40,40.766925298819345
40,43.26978209911173
40,42.48490681035535
40,46.02104860405972
40,45.67480765802009
40,44.3924898850176
40,44.558436417071455
40,42.91324965392382
40,42.03668433477566
40,44.91607799321155
40,39.33361886798759
40,43.17860947116313
40,44.704355545645846
40,33.700583502395205
40,45.259856111092695
40,38.54612178163058
40,40.171426567287476
40,42.23706795475394
40,41.799039853657305
40,44.987686197417894
40,46.66723494806693
40,42.45418485794124
40,40.78444342030537
40,41.683155325173935
40,41.608859835194174
40,42.80371328256717
40,47.29371847561295
40,43.160591856809226
40,39.900263514594286
40,45.22053126785637
40,47.325772948816606
40,39.82665968335702
40,37.63163928172501
40,41.72303843886555
40,46.35342895727904
40,46.49341572461661
40,45.32769787600907
40,45.679007180271256
40,44.646481676121205
40,38.30869912569782
40,41.023431793457064
40,38.31769578390936
40,39.807233422618125
40,41.563513805548126
40,40.2292375377104
40,44.40613618434134
40,44.02063584347762
40,44.372286040611854
40,42.34548674373064
40,41.42994754472657
40,43.721442222046285
40,42.32013145402548
40,44.06400859597403
40,43.47022752406418
40,44.04013283888645
40,44.54853900494088
40,42.58728069215932
40,42.85744218309068
40,41.73203123408611
40,42.514594741144336
40,43.83608579765928
40,44.33263191408535
40,42.878650166858584
40,38.00855115091763
40,45.7035797742558
40,42.354166940873924
40,37.51983837212954
40,41.40195940101824
40,38.30093216302426
40,41.9523145309055
40,44.30981836794058
40,45.00479980249526
40,49.12154441531711
40,43.64984286047397
40,33.0614361144174
40,43.681619513721046
40,35.93600789181885
